oid,ndethist,ncovhist,mjdstarthist,mjdendhist,corrected,stellar,ndet,g_r_max,g_r_max_corr,g_r_mean,g_r_mean_corr,firstmjd,lastmjd,deltajd,meanra,meandec,sigmara,sigmadec,class,classifier,probability,step_id_corr,target_class,candid_used,stamp_dir,stamp_error,fid,fid_band,magpsf,sigmapsf,sgscore1,sgscore2,sgscore3,distpsnr1,distpsnr2,distpsnr3,classtar,fwhm,isdiffpos,alert_ndethist,alert_ncovhist,chinr,sharpnr,objectidps1,sgmag1,srmag1,simag1,szmag1,nmtchps
ZTF26aargnvc,1,1314,61135.39447919978,61135.39447919978,False,False,1,,,,,61135.39447919978,61135.39447919978,0.0,203.1362846,-3.0728485,0.0851223915815353,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.381394472915015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aargnvc,,2.0,r,17.98638153076172,0.0634587183594703,0.069708302617073,0.0012499999720603,0.0016666699666529,6.678234100341797,8.734740257263184,9.193089485168455,0.9860000014305116,2.539999961853028,t,1.0,1314.0,2.733999967575073,0.2160000056028366,1.0431203138030234e+17,22.12019920349121,20.915700912475582,19.818700790405277,19.298799514770508,9.0
ZTF26aargmug,1,2407,61135.39447919978,61135.39447919978,False,False,1,,,,,61135.39447919978,61135.39447919978,0.0,207.0435102,-6.1567972,0.085493117570877,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.381394470615015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aargmug,,2.0,r,19.65468406677246,0.1892990320920944,0.9408749938011168,0.0025833300314843,0.9916669726371764,3.7722134590148926,11.764742851257324,18.41676521301269,0.9639999866485596,2.0999999046325684,t,1.0,2407.0,1.4490000009536743,-0.1340000033378601,1.0061207042716142e+17,21.60580062866211,20.956100463867188,20.59600067138672,20.50349998474121,5.0
ZTF24abybyrv,3,1293,59205.37502310006,60661.27734949999,False,False,1,,,,,60661.27734949999,60661.27734949999,0.0,108.6433214,-9.5444459,0.0659124106168747,0.0649999976158142,bogus,stamp_classifier,0.9530345,26.0.1,bogus,2.907277344715015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF24abybyrv,,1.0,g,16.19884490966797,0.1010858789086341,0.801181972026825,1.0,0.9932140111923218,3.827139377593994,5.010421752929688,5.120602130889893,0.7160000205039978,2.4960591793060303,t,3.0,1293.0,0.1110000014305114,0.0020000000949949,9.65410864347383e+16,19.30340003967285,19.10099983215332,18.393600463867188,18.16259956359864,26.0
ZTF25ababijb,2,1372,58874.09568289993,60862.463935200125,False,False,1,,,,,60862.463935200125,60862.463935200125,0.0,348.2355552,-11.8637709,0.086855299770832,0.0850000008940696,bogus,stamp_classifier,0.96073043,27.5.6,bogus,3.108463931315015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF25ababijb,,2.0,r,20.36160087585449,0.2162693589925766,0.9763749837875366,0.0012499999720603,0.9874169826507568,7.027533531188965,12.093982696533203,15.72944450378418,0.1070000007748603,4.849999904632568,t,2.0,1372.0,0.5099999904632568,-0.1110000014305114,9.37634823754638e+16,-999.0,21.69420051574707,20.3405990600586,19.65060043334961,3.0
ZTF23abdqqmh,5,1426,59760.44625000004,60586.32434030017,True,False,1,,,,,60586.32434030017,60586.32434030017,0.0,7.2105165,-7.5943595,0.0857521668076515,0.0850000008940696,bogus,stamp_classifier,0.9528141,24.5.2a6,bogus,2.83232434501501e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF23abdqqmh,,2.0,r,20.98304557800293,0.1826321482658386,0.0387082993984222,0.0041666701436042,0.5,1.1371392011642456,14.65538215637207,14.979248046875,0.9679999947547911,1.220850110054016,f,5.0,1426.0,7.789999961853027,0.4569999873638153,9.888007210675757e+16,18.39780044555664,18.120100021362305,18.075199127197266,18.06450080871582,6.0
ZTF24aavlmgr,1,1900,60503.40037039993,60503.40037039993,False,False,1,,,,,60503.40037039993,60503.40037039993,0.0,325.4065813,-13.4771957,0.0874069482088089,0.0850000008940696,bogus,stamp_classifier,0.9570267,24.5.2a6,bogus,2.749400375615015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF24aavlmgr,,2.0,r,17.492168426513672,0.0896527245640754,0.5,0.9881250262260436,-999.0,13.552889823913574,18.10658264160156,-999.0,0.2080000042915344,5.960000038146973,t,1.0,1900.0,1.215999960899353,-0.0810000002384185,9.183325405307187e+16,21.62380027770996,-999.0,-999.0,19.92110061645508,2.0
ZTF23abhyplq,1,1549,60221.5,60221.5,False,False,1,,,,,60221.40247689979,60221.40247689979,0.0,47.38365,-19.8100551,,,bogus,stamp_classifier,0.95898366,1.2.1,bogus,2.46740247001501e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF23abhyplq,,1.0,g,18.25343894958496,0.2077067792415619,0.738332986831665,1.0,0.0012499999720603,4.5527024269104,10.918861389160156,27.02753448486328,0.3869999945163727,2.733949422836304,f,1.0,1549.0,0.4429999887943268,-0.003000000026077,8.422047383513682e+16,14.571700096130373,13.865900039672852,13.615799903869627,13.50469970703125,3.0
ZTF25acaojqm,1,1117,60975.190497700125,60975.190497700125,False,False,1,,,,,60975.190497700125,60975.190497700125,0.0,26.1287395,-15.5774721,0.0882412567734718,0.0850000008940696,bogus,stamp_classifier,0.9525524,27.5.7a32.dev1,bogus,3.221190493215015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF25acaojqm,,2.0,r,19.03020095825196,0.2095726132392883,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.9769999980926514,2.140000104904175,t,1.0,1117.0,0.6700000166893005,-0.0740000009536743,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
ZTF22abygipn,1,970,59914.5,59914.5,False,False,1,,,,,59914.46297449991,59914.46297449991,0.0,130.4881511,-24.6010183,,,bogus,stamp_classifier,0.95277095,1.1.6,bogus,2.160462971615015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF22abygipn,,1.0,g,19.37943649291992,0.1881377547979354,1.0,0.5,0.7361760139465332,11.76193141937256,14.12786865234375,21.501651763916016,0.0160000007599592,6.349999904632568,t,1.0,970.0,0.8180000185966492,-0.0160000007599592,7.848130490012245e+16,17.02549934387207,16.56999969482422,16.389799118041992,16.334999084472656,10.0
ZTF26aaehkyy,3,842,60674.35163189983,61070.3754745,False,False,1,,,,,61070.3754745,61070.3754745,0.0,117.1134326,-25.3000287,0.0940179824829101,0.0850000008940696,bogus,stamp_classifier,0.95819616,27.5.7a32.dev1,bogus,3.316375473115015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF26aaehkyy,,2.0,r,17.47540855407715,0.1680576652288437,1.0,0.5,0.5,3.3288912773132324,3.763339042663574,4.869157791137695,0.9570000171661376,2.049354791641236,t,3.0,842.0,0.4819999933242798,-0.0010000000474974,7.764117112514082e+16,14.24899959564209,13.555399894714355,13.456000328063965,13.098699569702148,26.0
ZTF25acdenai,1,2203,60987.25365740014,60987.25365740014,False,False,1,,,,,60987.25365740014,60987.25365740014,0.0,357.9191896,-17.5958007,0.0891721099615097,0.0850000008940696,bogus,stamp_classifier,0.9609585,27.5.7a32.dev1,bogus,3.233253651615015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF25acdenai,,2.0,r,18.64665985107422,0.1687784641981125,0.0137440003454685,-999.0,-999.0,20.304424285888672,-999.0,-999.0,0.135000005364418,5.960000038146973,t,1.0,2203.0,0.5950000286102295,-0.0260000005364418,8.689357916986176e+16,-999.0,21.56450080871582,21.19070053100586,20.94109916687012,1.0
ZTF24abtrjga,1,1588,60637.299930599984,60637.299930599984,False,False,1,,,,,60637.299930599984,60637.299930599984,0.0,36.0075397,-20.5775314,0.0907928124070167,0.0850000008940696,bogus,stamp_classifier,0.95178443,25.0.0,bogus,2.883299936015015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF24abtrjga,,2.0,r,18.861196517944336,0.1489360481500625,0.013124999590218,-999.0,-999.0,29.72755622863769,-999.0,-999.0,0.0379999987781047,5.880000114440918,t,1.0,1588.0,0.8669999837875366,-0.238999992609024,8.330036000590114e+16,21.70450019836425,21.290000915527344,21.255300521850582,-999.0,1.0
ZTF22abiaehs,25,1006,58350.5,59847.25,False,False,4,1.8076439,,1.9297428,,59822.334560200106,59847.26421299996,24.929652799852192,358.038884875,-19.654158275,0.0001872674802709,3.831904443822102e-05,bogus,stamp_classifier,0.9689211,dev,bogus,2.09326421131501e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF22abiaehs,,2.0,r,18.683856964111328,0.1088416501879692,0.2344350069761276,0.5,0.4747489988803863,8.58630084991455,9.18631076812744,11.462779998779297,0.4830000102519989,3.369999885559082,f,25.0,1006.0,21.46999931335449,1.914999961853028,8.441358036789429e+16,-999.0,21.679500579833984,21.34650039672852,20.747100830078125,10.0
ZTF23aabgicl,2,1520,59181.5,59970.25,False,False,1,,,,,59970.23030090006,59970.23030090006,0.0,104.5427799,-17.621237,,,bogus,stamp_classifier,0.95619166,1.1.6,bogus,2.216230302915015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF23aabgicl,,2.0,r,17.051485061645508,0.1787118911743164,0.8031100034713745,0.9608929753303528,0.8540830016136169,4.1394147872924805,5.2897725105285645,7.923528671264648,0.3910000026226043,3.205039501190185,t,2.0,1520.0,0.828000009059906,-0.0270000007003545,8.685104543544378e+16,13.61110019683838,13.406000137329102,13.26200008392334,13.16569995880127,17.0
ZTF24abzqbkc,1,635,60672.37612270005,60672.37612270005,False,False,1,,,,,60672.37612270005,60672.37612270005,0.0,117.5707554,-25.5817969,0.0720645040273666,0.0649999976158142,bogus,stamp_classifier,0.95237625,26.0.1,bogus,2.918376122615015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF24abzqbkc,,1.0,g,15.84580421447754,0.2082470655441284,0.9762499928474426,0.7398300170898438,0.8432919979095459,3.4832780361175537,4.809572696685791,7.025330066680908,0.9520000219345092,3.849999904632568,t,1.0,635.0,0.7509999871253967,-0.0140000004321336,7.7301175718162e+16,16.31839942932129,16.16309928894043,16.131099700927734,16.127700805664062,34.0
ZTF25absvhoe,1,1159,60941.29313659994,60941.29313659994,False,False,1,,,,,60941.29313659994,60941.29313659994,0.0,359.8279212,-14.3745241,0.0671006813645362,0.0649999976158142,bogus,stamp_classifier,0.9598263,27.5.6,bogus,3.18729313581501e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF25absvhoe,,1.0,g,18.883129119873047,0.098476618528366,0.0,1.0,0.0041666701436042,2.822204113006592,24.063751220703125,28.2708797454834,0.9330000281333924,5.739999771118164,f,1.0,1159.0,0.6830000281333923,0.1089999973773956,9.075359827715178e+16,-999.0,21.11359977722168,20.8700008392334,20.444799423217773,5.0
ZTF23abktiyc,1,843,60234.25,60234.25,False,False,1,,,,,60234.168831000105,60234.168831000105,0.0,335.7873086,-15.989423,,,bogus,stamp_classifier,0.95288795,1.2.1,bogus,2.480168833315015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF23abktiyc,,1.0,g,16.681819915771484,0.1404519379138946,0.9779379963874816,0.9962499737739564,0.9675769805908204,15.138707160949709,18.97535896301269,20.94228172302246,0.0370000004768371,4.889999866485596,t,1.0,843.0,0.9169999957084656,-0.363999992609024,8.881335790871602e+16,21.961200714111328,20.99399948120117,19.830299377441406,19.330400466918945,9.0
ZTF23aaqyhes,1,665,60135.5,60135.5,False,False,1,,,,,60135.40060190018,60135.40060190018,0.0,350.5798021,-14.5275548,,,bogus,stamp_classifier,0.95263344,1.2.0,bogus,2.381400605115015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF23aaqyhes,,1.0,g,16.108165740966797,0.1209665238857269,0.8533120155334473,0.8918750286102295,1.0,15.848066329956056,18.66080093383789,21.961225509643555,0.2759999930858612,6.150000095367432,t,1.0,665.0,0.6650000214576721,-0.1089999973773956,9.056350576239408e+16,21.28730010986328,20.60429954528809,20.353099822998047,20.191200256347656,5.0
ZTF18abaaekb,1,72,58281.343634299934,58281.343634299934,False,False,1,,,,,58281.343634299934,58281.343634299934,0.0,242.7159723,69.1441674,,,bogus,stamp_classifier,0.9511037,corr_bulk_0.0.1,bogus,5.27343632815015e+17,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF18abaaekb,,2.0,r,19.02951431274414,0.0716885849833488,1.0,0.9966670274734496,0.453031986951828,4.598260402679443,11.481390953063965,15.216300010681152,0.9769999980926514,3.700000047683716,t,1.0,72.0,0.231000006198883,-0.0209999997168779,1.9097242712361363e+17,16.246200561523438,15.477299690246582,15.034099578857422,14.79539966583252,3.0
ZTF23abprapt,2,1758,59967.25,60257.25,False,False,1,,,,,60257.287118100096,60257.287118100096,0.0,57.5041829,-6.1438512,,,bogus,stamp_classifier,0.96517396,1.2.1,bogus,2.503287111115015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF23abprapt,,2.0,r,18.424156188964844,0.1845054626464843,0.5,0.0807441025972366,0.982083022594452,2.261959314346313,3.730453968048096,12.50873565673828,0.0189999993890523,3.0778820514678955,t,2.0,1758.0,3.891000032424927,0.3610000014305115,1.006205750379473e+17,18.907699584960938,-999.0,18.32469940185547,-999.0,12.0
ZTF18acifjmw,5,751,59440.25,60084.5,True,False,3,,,,,58435.07248840016,60084.40248840023,1649.3300000000745,315.96599626666665,-12.465487233333333,0.00021234993134,6.813202868917556e-05,bogus,stamp_classifier,0.95373017,1.2.0,bogus,6.810724805150158e+17,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF18acifjmw,,2.0,r,18.0537109375,0.1494843959808349,0.221107006072998,0.5,0.5,0.4935895502567291,2.3598594665527344,4.4916863441467285,0.6660000085830688,4.0,t,1.0,39.0,7.629000186920166,0.5509999990463257,9.3043159661832e+16,18.413000106811523,17.317800521850586,17.06130027770996,16.94230079650879,17.0
ZTF25aampniy,1,401,60776.27351849992,60776.27351849992,False,False,1,,,,,60776.27351849992,60776.27351849992,0.0,169.9951908,-20.8125434,0.0695374682545661,0.0649999976158142,bogus,stamp_classifier,0.9523703,26.0.1,bogus,3.022273515615015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\bogus\ZTF25aampniy,,1.0,g,18.270023345947266,0.2133890092372894,0.006562499795109,-999.0,-999.0,27.96420860290528,-999.0,-999.0,0.9789999723434448,3.2799999713897705,t,1.0,401.0,1.159000039100647,2.0160000324249268,8.302169987515182e+16,-999.0,-999.0,21.56889915466309,-999.0,1.0
