oid,ndethist,ncovhist,mjdstarthist,mjdendhist,corrected,stellar,ndet,g_r_max,g_r_max_corr,g_r_mean,g_r_mean_corr,firstmjd,lastmjd,deltajd,meanra,meandec,sigmara,sigmadec,class,classifier,probability,step_id_corr,target_class,candid_used,stamp_dir,stamp_error
ZTF18aagzkvt,25,5479,58209.461967600044,60383.431006900035,True,False,11,0.87749755,1.012039,1.1955193,0.9911298,58258.25577550009,60383.431006900035,2125.175231399946,231.4681949812767,30.30364754999659,0.05980477791866098,0.051633257528179786,VS,stamp_classifier,0.9521505,1.2.0,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18aagzkvt,
ZTF22aahtyiv,19,3434,58226.33527779998,60506.246712999884,True,False,1,,,,,60506.246712999884,60506.246712999884,0.0,213.4119065,15.359657200000001,0.08814847469329834,0.08500000089406967,VS,stamp_classifier,0.95214933,24.5.2a6,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF22aahtyiv,
ZTF18acidohz,28,3306,58428.495509299915,60678.21372690005,True,True,16,,,,,58428.495509299915,60678.21372690005,2249.718217600137,126.90922249941087,15.326498574560926,0.01958043409973729,0.018884060981313594,VS,stamp_classifier,0.95212024,26.0.1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18acidohz,
ZTF18abcgthj,20,3721,58257.441666699946,60487.33313659998,True,True,9,3.407953,1.107663,3.3145785,0.0025797507,58288.39729169989,60487.33313659998,2198.9358449000865,284.7624908000042,4.061254600004939,0.08521397908875686,0.08499999843264933,VS,stamp_classifier,0.95206016,24.5.1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18abcgthj,
ZTF18absubim,1,17,58365.25035879994,58365.25035879994,True,True,1,,,,,58365.25035879994,58365.25035879994,0.0,280.7022499,-10.7639953,,,VS,stamp_classifier,0.95195216,corr_bulk_0.0.1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18absubim,
ZTF17aadihgk,21,3701,58041.5,60174.5,True,False,5,2.014415,1.054305,0.752051,0.7723817,58741.50837960001,60174.50915510021,1433.0007755002007,106.0071376,33.146184219999995,0.00022184840544605127,3.317569893828469e-05,VS,stamp_classifier,0.95194817,1.2.0,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF17aadihgk,
ZTF18abyplqa,46,4748,58384.416562499944,61113.227256900165,True,False,31,,,,,58384.416562499944,61113.227256900165,2728.810694400221,105.91967048174855,30.569982190028576,0.015428834606349823,0.013284359052860474,VS,stamp_classifier,0.9519123,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18abyplqa,
ZTF18abuyhrm,117,4853,58371.471203700174,60645.37346060015,True,True,12,1.757217,0.7310845,-0.8001911,0.3980481,58371.471203700174,60645.37346060015,2273.902256899979,113.7308532488173,34.18180192378541,0.02733402491349249,0.022612319538421483,VS,stamp_classifier,0.9518073,25.0.0,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18abuyhrm,
ZTF18aabitvd,36,3262,58131.25,59905.5,True,False,11,1.367823,1.1499234,0.7721614,1.0310724,58435.39618059993,59905.40251159994,1470.0063310000114,122.25330846363636,22.4939373,0.0001270623096958089,0.00010936507669265716,VS,stamp_classifier,0.9517503,1.1.6,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18aabitvd,
ZTF18aagzknf,67,12626,58210.34253469994,61049.57747690007,True,False,15,,,,,58589.316990700085,61049.57747690007,2460.260486199986,231.0388741860728,36.99452203796531,0.022637949027118087,0.018080771746854175,VS,stamp_classifier,0.95162004,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18aagzknf,
ZTF19aaofdhm,28,4069,58182.18649310013,60980.474699100014,True,False,4,,,,,58575.16936339997,60980.474699100014,2405.3053357000463,122.32157654337634,15.375168427797183,0.035604967308165474,0.03433067857664763,VS,stamp_classifier,0.951493,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF19aaofdhm,
ZTF19acfsicy,37,3636,58455.54829860013,61005.56842589984,True,False,1,,,,,61005.56842589984,61005.56842589984,0.0,219.10811150000004,8.1142511,0.08585957437753677,0.08500000089406967,VS,stamp_classifier,0.9514604,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF19acfsicy,
ZTF18acmqssn,24,4255,58092.55896990001,61115.365821800195,True,True,3,,,,,58436.381226900034,61115.365821800195,2678.984594900161,120.52763577144859,18.110952987778454,0.010329321745777666,0.009817568851620072,VS,stamp_classifier,0.95136774,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18acmqssn,
ZTF18adlorzk,18,3426,58254.5,60169.25,False,False,1,,,,,60169.28392359987,60169.28392359987,0.0,229.6941105,25.8187739,,,VS,stamp_classifier,0.9512276,1.2.0,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18adlorzk,
ZTF18aacobyq,36,5494,58427.54686339991,60958.50547449989,True,False,12,,,,,58455.536041699816,60958.50547449989,2502.969432800077,136.0638765766377,37.79208218938548,0.027276632249389424,0.02155507760928619,VS,stamp_classifier,0.9512151,27.5.6,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18aacobyq,
ZTF18acsutas,19,4965,58455.536041699816,60678.22515049996,True,True,5,,,,,58455.536041699816,60678.22515049996,2222.689108800143,136.30156747945898,40.79984467983525,0.04205084135168175,0.03183235315966624,VS,stamp_classifier,0.95117885,26.0.1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18acsutas,
ZTF18aaanxsc,113,4191,58132.419953700155,60307.42922449997,True,True,10,-0.0734148,0.3529131,0.3957014,0.3869197,58431.498136600014,60307.42922449997,1875.9310878999531,147.6825315000076,29.74913929999871,0.09790299409695113,0.0849999981249718,VS,stamp_classifier,0.95114803,corr_bulk_0.0.1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18aaanxsc,
ZTF17aadkozt,32,3724,58041.463981499895,60294.515451400075,True,False,16,0.967259,0.883872,0.6967549,0.6169398,58384.416562499944,60295.461620400194,1911.04505790025,105.91515679456944,30.510896273766154,0.0469278051580679,0.04042983428120769,VS,stamp_classifier,0.95113224,1.2.0,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF17aadkozt,
ZTF17aadpvlm,41,5641,58041.50626160018,61006.44568290003,True,True,10,,,,,58427.36395830009,61006.44568290003,2579.081724599935,102.29372623630641,29.676648542820356,0.025907008048981675,0.022508872780325023,VS,stamp_classifier,0.95112884,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF17aadpvlm,
ZTF17aadbpuu,32,4075,58041.502499999944,60528.49593750015,True,False,4,,,,,58435.386979199946,60528.49593750015,2093.108958300203,93.74022449999784,22.654895450000037,0.06512935350549112,0.060104076815498376,VS,stamp_classifier,0.9510469,24.5.2a6,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF17aadbpuu,
ZTF19adgghpf,20,3617,58514.380092599895,61115.368182899896,True,False,1,,,,,61115.368182899896,61115.368182899896,0.0,113.60174999999998,16.2191651,0.010414493270218372,0.009999999776482582,VS,stamp_classifier,0.9510363,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF19adgghpf,
ZTF19aczjifh,25,2936,58431.44659719989,59456.4514930998,True,True,2,,,,,59131.50718750013,59456.4514930998,324.94430559966713,104.07726655,44.06990195,3.3163308038327946e-05,2.3263813101588623e-05,VS,stamp_classifier,0.95099664,correction_1.0.6,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF19aczjifh,
ZTF19adgafxu,27,4363,58512.55444440013,60820.296122699976,True,False,2,,,,,60820.29565969994,60820.296122699976,0.00046300003305077553,239.60305700000472,8.7711913,0.060815302467502406,0.06010407703305926,VS,stamp_classifier,0.95094746,27.5.6,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF19adgafxu,
ZTF22aaumlxa,32,4315,58217.34865739988,61108.51311339997,True,False,3,,,,,60735.42532410007,61108.51311339997,373.08778929989785,225.78516215650598,12.812163601337405,0.04146214733852898,0.040429834711623557,VS,stamp_classifier,0.9509244,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF22aaumlxa,
ZTF25aaaqfob,25,2896,58512.297870399896,61066.41342590004,True,False,1,,,,,61066.41342590004,61066.41342590004,0.0,160.6281634,-13.421458000000001,0.0873866155743599,0.08500000089406967,VS,stamp_classifier,0.9509038,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF25aaaqfob,
ZTF17aabicqy,63,4369,58041.50949069997,60308.34256940009,True,False,8,0.5891146,0.40368733,1.9349419,0.56136847,58742.515856499784,60308.34256940009,1565.826712900307,114.02578705006259,32.402290299998796,0.05443750388858465,0.04596193879938444,VS,stamp_classifier,0.9508512,1.1.6,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF17aabicqy,
ZTF25acldmcb,164,3886,58668.17398149986,61038.567592599895,False,False,1,,,,,61038.567592599895,61038.567592599895,0.0,230.1131597,5.7958263,0.08543674647808075,0.08500000089406967,VS,stamp_classifier,0.95084906,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF25acldmcb,
ZTF18actgpdt,20,3143,58101.27370369993,61113.27478010021,True,True,3,,,,,59196.39620369999,61113.27478010021,1916.8785764002241,110.77893535824886,-5.53694874074077,0.009910641810155761,0.009864400292403545,VS,stamp_classifier,0.95083266,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18actgpdt,
ZTF17aacqrjf,61,5571,58045.52828700002,61107.256169000175,True,False,41,,,,,58425.49766199989,61107.256169000175,2681.7585070002824,147.45330625106573,29.81110559526509,0.012780721997417368,0.011089437365858192,VS,stamp_classifier,0.95082694,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF17aacqrjf,
ZTF18acxzqsr,123,8597,58132.342384300195,60733.302511599846,True,False,27,,,,,58493.24275460001,60733.302511599846,2240.0597569998354,124.53370367709152,43.95947356394492,0.01872191183216055,0.013476611570541183,VS,stamp_classifier,0.95082575,26.0.1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18acxzqsr,
ZTF19aczbjyb,37,3616,58427.36395830009,60639.35956020001,True,False,1,,,,,60639.35956020001,60639.35956020001,0.0,98.1098413,30.172731,0.0983211249113083,0.08500000089406967,VS,stamp_classifier,0.9507953,25.0.0,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF19aczbjyb,
ZTF19aalnrca,16,4677,58217.30674770009,60977.55324070016,True,False,5,,,,,58514.461955999956,60977.55324070016,2463.0912847002037,186.35572342074846,7.926367685961549,0.030649506895646137,0.030356683701931036,VS,stamp_classifier,0.9507707,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF19aalnrca,
ZTF18acmnlnu,71,6005,58092.55896990001,61105.209629599936,True,False,29,,,,,58436.36452550022,61105.209629599936,2668.845104099717,120.32420616048307,15.267866936856334,0.013868950791089176,0.013379449477135246,VS,stamp_classifier,0.95076275,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18acmnlnu,
ZTF18aaenlux,19,5050,58438.32916670013,61066.22376159998,True,True,2,,,,,59456.450081000105,61066.22376159998,1609.773680599872,105.87324624991939,35.42299275,0.07375681103830938,0.06010407703305926,VS,stamp_classifier,0.9507369,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18aaenlux,
ZTF17aadkrwn,24,2897,58041.463981499895,59456.450081000105,True,True,5,,,,,58435.34587959992,59456.450081000105,1021.1042014001869,106.01910246,35.464755360000005,0.00012635829216990106,0.00012173536051892035,VS,stamp_classifier,0.95069677,correction_1.0.6,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF17aadkrwn,
ZTF18acyigar,33,3864,58214.393969899975,61049.57888890011,True,False,1,,,,,61049.57888890011,61049.57888890011,0.0,230.2409282,8.2556298,0.06568063050508499,0.06499999761581421,VS,stamp_classifier,0.95065635,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18acyigar,
ZTF18aaemaav,32,4793,58124.30597219989,60912.507939800154,True,True,9,,,,,58427.36395830009,60912.507939800154,2485.143981500063,102.31192064267172,37.051231422371345,0.032993385880848415,0.02633192429890174,VS,stamp_classifier,0.9504555,27.5.6,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18aaemaav,
ZTF19aacixdv,49,5155,58247.39920140011,61099.46748840017,True,False,15,,,,,58492.54663190013,61099.46748840017,2606.9208565000445,246.451718981154,9.099944348059301,0.020380712403084995,0.020124199614246913,VS,stamp_classifier,0.95040303,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF19aacixdv,
ZTF18aawbhsu,27,6899,58259.5,60188.25,True,False,3,1.9156576,0.74278086,1.5001626,0.23563837,59372.32628470007,60188.18390050018,815.8576158001088,258.1464461333333,29.734965166666665,0.00013580593998756813,8.1102671555995e-05,VS,stamp_classifier,0.95034105,1.2.0,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18aawbhsu,
ZTF19aaqhppi,64,2967,58482.52693289984,61116.37052079989,True,True,5,,,,,58846.54572919989,61116.37052079989,2269.8247915999964,183.77187749493876,12.575846044225978,0.031102884829089388,0.030356683701931036,VS,stamp_classifier,0.9503134,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF19aaqhppi,
ZTF17aadphlz,27,3358,58041.393113399856,60858.49299769988,True,True,4,,,,,58431.28524310002,60858.49299769988,2427.207754599862,56.57319356222654,22.538843699623246,0.042404550453538414,0.03916568631752844,VS,stamp_classifier,0.9502643,27.5.6,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF17aadphlz,
ZTF17aaddsbz,30,3523,58041.5,60165.5,True,True,1,,,,,60165.494687499944,60165.494687499944,0.0,105.8095838,30.1183632,,,VS,stamp_classifier,0.9501064,1.2.0,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF17aaddsbz,
ZTF18aanacqk,19,6364,58230.25,60263.5,True,False,7,-2.8150024,0.176545,-1.7940459,0.56642,58486.49340280006,60263.47059029993,1776.9771874998696,175.0766101714286,51.260428128571434,0.00013653614557135243,0.00022357988665031703,VS,stamp_classifier,0.9500953,1.2.1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18aanacqk,
ZTF18aaewjfu,32,3988,58092.55896990001,61115.365821800195,True,True,7,,,,,58436.36452550022,61115.365821800195,2679.0012962999754,120.25179414680186,16.868115245070427,0.009995729941029116,0.009565665371825592,VS,stamp_classifier,0.9500893,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18aaewjfu,
ZTF19adhjyzv,23,3807,58569.463437499944,61115.5076156999,True,False,3,,,,,61113.44452549983,61115.5076156999,2.0630902000702918,250.29181741727743,2.052867848458778,0.040455800371261876,0.040429834711623557,VS,stamp_classifier,0.95005053,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF19adhjyzv,
ZTF17aacirrk,28,3337,58041.460763900075,60760.23993059993,True,False,4,,,,,60671.28259260021,60760.23993059993,88.9573379997164,95.10998409483359,25.177124871613284,0.04034292859346263,0.03651022697181672,VS,stamp_classifier,0.9499912,26.0.1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF17aacirrk,
ZTF18absltbp,118,8547,58132.342384300195,60723.28814810002,True,False,28,,,,,58363.48324069986,60723.28814810002,2359.804907400161,124.53353788976446,43.959506763554096,0.01865406651056168,0.013427766885018521,VS,stamp_classifier,0.94995373,26.0.1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18absltbp,
ZTF24abrelhl,2064,2724,58219.51289349981,60689.560555600096,True,False,6,,,,,60676.57781249983,60689.560555600096,12.982743100263178,257.30358679998704,-6.2029603,0.03490546280931858,0.03470110505443077,VS,stamp_classifier,0.9499094,26.0.1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF24abrelhl,
ZTF20aabokwe,21,3825,58436.36543980008,60683.34032410011,True,False,1,,,,,60683.34032410011,60683.34032410011,0.0,124.7654413,28.4973429,0.09671848267316818,0.08500000089406967,VS,stamp_classifier,0.94989693,26.0.1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF20aabokwe,
ZTF18actsoyr,17,2946,58208.3589931,60383.434780099895,True,True,6,0.9418049,0.7697429,0.89073753,0.6931297,58698.19635420013,60383.434780099895,1685.2384258997627,218.5188163000093,9.254837099996594,0.0861210509035231,0.08499999935568192,VS,stamp_classifier,0.9498768,corr_bulk_0.0.1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18actsoyr,
ZTF26aaacoeq,22,3363,58728.496088000014,61066.201249999925,True,False,1,,,,,61066.201249999925,61066.201249999925,0.0,70.73128,-2.4138648000000003,0.0850754901766777,0.08500000089406967,VS,stamp_classifier,0.94984883,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF26aaacoeq,
ZTF17aackdei,19,3859,58041.50734949997,60533.50086810021,True,False,1,,,,,60533.50086810021,60533.50086810021,0.0,105.9195441,33.3950513,0.10180915892124176,0.08500000089406967,VS,stamp_classifier,0.9498067,24.5.2a6,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF17aackdei,
ZTF20abneato,29,4023,58469.55490740016,61116.42475689994,False,False,1,,,,,61116.42475689994,61116.42475689994,0.0,236.9413949,3.7451109,0.010021400637924671,0.009999999776482582,VS,stamp_classifier,0.9497662,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF20abneato,
ZTF19aafvjbc,41,5390,58078.412835599855,61115.166840299964,True,True,13,,,,,58811.435648099985,61115.166840299964,2303.731192199979,114.23234797610334,29.614534301342978,0.022203406094382497,0.019302965996121385,VS,stamp_classifier,0.94974214,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF19aafvjbc,
ZTF18acicsxn,39,4627,58076.41550929984,60970.50930560008,True,False,11,,,,,58434.49534719996,60970.50930560008,2536.0139584001154,140.08608206351943,37.04902340779555,0.029391060969929845,0.02345760254188967,VS,stamp_classifier,0.9497213,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18acicsxn,
ZTF25abuqfbx,20,3508,58442.48656249978,60948.53613429982,True,False,1,,,,,60948.53613429982,60948.53613429982,0.0,162.2577468,25.8200926,0.09442701935768127,0.08500000089406967,VS,stamp_classifier,0.9497162,27.5.6,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF25abuqfbx,
ZTF19abknekm,18,3552,58505.48266200023,61116.42333329981,True,True,4,,,,,58698.195439800154,61116.42333329981,2418.2278934996575,225.40833326242577,8.967217580662819,0.009782387023389174,0.009662823676053256,VS,stamp_classifier,0.94968003,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF19abknekm,
ZTF18aclrevg,94,5849,58101.27642360004,61116.19108799985,True,False,49,,,,,58435.51802079985,61116.19108799985,2680.6730671999976,120.20262750698782,15.211143114275856,0.010201123269336167,0.009843731513852455,VS,stamp_classifier,0.9495466,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18aclrevg,
ZTF17aacvxtq,40,4686,58045.52666669991,60958.50547449989,True,False,15,,,,,58436.36982640019,60958.50547449989,2522.1356480997056,134.67859760691138,36.87219110376545,0.023776528436641714,0.01902065120666275,VS,stamp_classifier,0.94953614,27.5.6,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF17aacvxtq,
ZTF25abaiqpj,33,3089,58434.49395829998,60943.53379630018,True,False,1,,,,,60943.53379630018,60943.53379630018,0.0,162.0972111,24.391264,0.093330018222332,0.08500000089406967,VS,stamp_classifier,0.9494964,27.5.6,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF25abaiqpj,
ZTF17aadewsw,36,2853,58041.510034699924,59496.50517359981,True,True,7,1.640429,0.7029897,1.18255,0.42536604,58435.51556710014,59496.50517359981,1060.989606499672,121.5718368,29.902642657142856,7.224541507976723e-05,0.00011435395135512163,VS,stamp_classifier,0.94948804,correction_1.0.6,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF17aadewsw,
ZTF18adlnnmd,24,4274,58214.393969899975,61011.571342600044,True,False,1,,,,,61011.571342600044,61011.571342600044,0.0,232.4053481,9.4642424,0.08617295324802399,0.08500000089406967,VS,stamp_classifier,0.9494687,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18adlnnmd,
ZTF17aadkozs,31,4458,58041.463981499895,60970.49975690013,True,False,12,1.446259,1.394495,0.70063144,1.121882,58384.416562499944,60970.49975690013,2586.083194400184,105.84211621328173,30.6370694984508,0.026280789326727488,0.022612319538421483,VS,stamp_classifier,0.9494613,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF17aadkozs,
ZTF20aamickx,18,5543,58121.50818290003,61016.50954859983,True,False,1,,,,,61016.50954859983,61016.50954859983,0.0,208.21883819999996,30.286591,0.09843504428863524,0.08500000089406967,VS,stamp_classifier,0.9494084,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF20aamickx,
ZTF18adizbab,20,3260,58230.27450230019,61013.482523099985,True,False,1,,,,,61013.482523099985,61013.482523099985,0.0,217.5199614,41.5817854,0.11363498121500014,0.08500000089406967,VS,stamp_classifier,0.94938123,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18adizbab,
ZTF18adqeglr,1403,3135,58156.4499884001,60687.3714815001,True,False,9,,,,,60659.48987270007,60687.3714815001,27.881608800031245,207.68401872027096,37.61864481812796,0.028710395569619983,0.022741246803884094,VS,stamp_classifier,0.9493704,26.0.1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18adqeglr,
ZTF17aadkreq,26,4792,58041.463981499895,60970.43491900014,True,True,12,1.46028,0.7823171,0.8476462,0.4598286,58435.34587959992,60970.43491900014,2535.08903940022,106.1185063877412,32.45648117491577,0.026798219876843516,0.022612319538421483,VS,stamp_classifier,0.94933724,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF17aadkreq,
ZTF26aaecwdm,23,4105,58214.36724539986,61116.36672449997,False,False,1,,,,,61116.36672449997,61116.36672449997,0.0,225.4486544,10.0391633,0.08632168918848038,0.08500000089406967,VS,stamp_classifier,0.9492889,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF26aaecwdm,
ZTF25acfwgpr,41,8706,58121.50818290003,61013.482997700106,True,False,1,,,,,61013.482997700106,61013.482997700106,0.0,213.9694863,37.0606863,0.10651660710573195,0.08500000089406967,VS,stamp_classifier,0.94925135,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF25acfwgpr,
ZTF21abcbiwc,24,6682,58129.5,60234.5,True,True,1,,,,,60234.52887730021,60234.52887730021,0.0,177.1878714,29.6551994,,,VS,stamp_classifier,0.9492427,1.2.1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF21abcbiwc,
ZTF25abuytwk,21,4291,58103.520161999855,60949.53734950023,True,False,1,,,,,60949.53734950023,60949.53734950023,0.0,169.7685468,29.181509,0.09735654294490814,0.08500000089406967,VS,stamp_classifier,0.9491899,27.5.6,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF25abuytwk,
ZTF18acldtcd,29,5756,58435.36829859996,61113.22678240016,True,False,13,,,,,58435.36829859996,61113.22678240016,2677.858483800199,114.14202426357726,34.17405840606456,0.022915699146590845,0.018958959189207373,VS,stamp_classifier,0.9491886,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18acldtcd,
ZTF18aaredwh,19,2848,58121.494884300046,59550.47601850005,True,True,4,2.025169,1.292267,1.2598591,1.340812,58442.50978010008,59550.47601850005,1107.9662383999676,199.647630975,24.047384775,8.180445689306356e-05,1.3689746770523215e-05,VS,stamp_classifier,0.94913286,correction_1.0.6,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18aaredwh,
ZTF20aaeggcd,19,3091,58095.43938660016,61081.430381900165,True,False,1,,,,,61081.430381900165,61081.430381900165,0.0,123.322593,1.0056164,0.06501001119613647,0.06499999761581421,VS,stamp_classifier,0.9490522,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF20aaeggcd,
ZTF19aanrxof,198,5367,58248.23672450008,60689.41579859983,False,False,12,,,,,58572.274733799975,60689.41579859983,2117.1410647998564,177.1741454565908,27.17986561583349,0.023194722779665524,0.0206334901327348,VS,stamp_classifier,0.9489296,26.0.1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF19aanrxof,
ZTF18aahemyh,27,3340,58214.17881939979,61116.19156249985,True,True,4,,,,,58436.38030089997,61116.19156249985,2679.8112615998834,117.77162595000985,11.842916325,0.04342433251440369,0.042500000447034836,VS,stamp_classifier,0.9489056,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18aahemyh,
ZTF19aczbaca,11,3762,58092.160370400175,60964.419027800206,False,False,5,,,,,59166.44299770007,60964.419027800206,1797.976030100137,90.54625650329977,36.46596983561717,0.03774721042557151,0.030356683701931036,VS,stamp_classifier,0.948881,27.5.6,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF19aczbaca,
ZTF19aayhwvd,1,68,58642.40483799996,58642.40483799996,False,False,1,,,,,58642.40483799996,58642.40483799996,0.0,320.7767675,68.0229114,,,VS,stamp_classifier,0.94887465,corr_bulk_0.0.1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF19aayhwvd,
ZTF18aaenlur,28,4413,58455.34356479999,60671.281655100174,True,False,12,,,,,58435.34587959992,60671.281655100174,2235.9357755002566,106.21111843782235,36.057682798863645,0.025005315211248356,0.020214917355811778,VS,stamp_classifier,0.9488626,26.0.1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18aaenlur,
ZTF20abatgmi,27,2702,58103.544733799994,60971.55040509999,False,False,2,,,,,58991.18947920017,60971.55040509999,1980.3609258998185,176.36051349998925,8.08359645,0.060707264289700795,0.06010407703305926,VS,stamp_classifier,0.9488273,27.5.7a32.dev1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF20abatgmi,
ZTF23abrhoyy,2404,3772,58204.44322919985,60687.5662153,True,False,7,,,,,60674.5734490999,60687.5662153,12.99276620009914,257.2832787428616,2.3003458142857145,0.03215289066134569,0.03212698054371089,VS,stamp_classifier,0.94882625,26.0.1,VS,,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF23abrhoyy,
